make,model,year,mileage_km,condition,transmission,fuel_type,price_rm
Mazda,CX-5,2024,3000,New,Automatic,Petrol,158861
Mazda,Mazda 3,2025,4887,Excellent,Automatic,Petrol,91697
Mazda,CX-9,2021,57028,Good,CVT,Petrol,191818
Mazda,CX-9,2023,34666,Excellent,Automatic,Petrol,135868
Mazda,Mazda 3,2025,16799,Like New,Automatic,Petrol,105054
Mazda,CX-9,2023,56342,Excellent,Automatic,Petrol,156032
Mazda,Mazda 3,2021,60518,Good,CVT,Petrol,40419
Mazda,CX-3,2019,96050,Good,Automatic,Petrol,60611
Mazda,Mazda 3,2012,196952,Fair,Automatic,Petrol,13052
Mazda,CX-3,2012,200785,Fair,Automatic,Petrol,23650
Mazda,CX-9,2024,29184,New,CVT,Petrol,122169
Mazda,CX-5,2012,219705,Fair,Manual,Petrol,43101
Mazda,Mazda 3,2025,24932,Excellent,Automatic,Petrol,109038
Mazda,CX-5,2016,154001,Poor,CVT,Petrol,21169
Mazda,CX-9,2025,16698,Excellent,CVT,Petrol,204017
Mazda,Mazda 3,2017,125313,Fair,Automatic,Petrol,24513
Mazda,CX-5,2013,177634,Fair,Automatic,Petrol,41183
Mazda,CX-3,2013,204338,Fair,Manual,Petrol,27919
Mazda,CX-3,2021,50452,Excellent,Automatic,Petrol,44943
Mazda,Mazda 3,2015,145518,Good,Automatic,Petrol,18712
Mazda,CX-5,2014,159876,Fair,Automatic,Petrol,31005
Mazda,Mazda 3,2016,167648,Good,Automatic,Petrol,25627
Mazda,CX-5,2024,16945,New,CVT,Petrol,132677
Mazda,CX-3,2020,70370,Good,CVT,Petrol,68886
Mazda,Mazda 6,2011,221492,Fair,Automatic,Petrol,21165
Mazda,CX-5,2020,82208,Excellent,CVT,Petrol,102096
Mazda,CX-9,2017,104981,Good,CVT,Petrol,73350
Mazda,Mazda 6,2024,3000,Excellent,Automatic,Petrol,70546
Mazda,CX-5,2022,49272,Good,Automatic,Petrol,110556
Mazda,CX-9,2022,62369,Excellent,Automatic,Petrol,106295
Mazda,CX-5,2011,236955,Good,Automatic,Petrol,27767
Mazda,CX-3,2011,220289,Fair,Manual,Petrol,36257
Mazda,Mazda 3,2021,91306,Good,CVT,Petrol,73913
Mazda,CX-5,2025,15750,Good,Automatic,Petrol,139678
Mazda,Mazda 3,2024,17326,Excellent,Automatic,Petrol,39675
Mazda,CX-9,2023,32636,Good,Automatic,Petrol,115045
Mazda,Mazda 6,2017,124256,Fair,CVT,Petrol,61022
Mazda,CX-9,2011,223030,Poor,Automatic,Petrol,33619
Mazda,Mazda 6,2025,14043,Like New,Automatic,Petrol,124552
Mazda,CX-9,2014,161143,Good,CVT,Petrol,79296
Mazda,Mazda 6,2023,53224,Excellent,CVT,Petrol,84857
Mazda,Mazda 6,2022,53779,Like New,Automatic,Petrol,122764
Mazda,Mazda 3,2023,45122,Excellent,CVT,Petrol,101549
Mazda,Mazda 3,2017,129717,Fair,Automatic,Petrol,35371
Mazda,CX-5,2011,212383,Fair,Manual,Petrol,31336
Mazda,CX-3,2019,87327,Fair,CVT,Petrol,59774
Mazda,CX-3,2021,84732,Excellent,Automatic,Petrol,41064
Mazda,Mazda 3,2019,99231,Excellent,Automatic,Petrol,30770
Mazda,CX-5,2020,44391,Excellent,Automatic,Petrol,110674
Mazda,CX-9,2020,62387,Good,Automatic,Petrol,106189
Mazda,Mazda 6,2014,180643,Good,CVT,Petrol,59219
Mazda,CX-3,2017,134720,Good,CVT,Petrol,53174
Mazda,CX-9,2022,63328,Excellent,Automatic,Petrol,176883
Mazda,Mazda 6,2024,9981,New,Automatic,Petrol,89074
Mazda,CX-5,2016,170540,Good,Automatic,Petrol,65252
Mazda,CX-3,2015,146713,Good,Automatic,Petrol,33220
Mazda,CX-9,2024,3000,New,CVT,Petrol,252927
Mazda,CX-5,2016,149326,Poor,CVT,Petrol,48074
Mazda,CX-3,2023,54304,Good,Automatic,Petrol,69440
Mazda,CX-5,2021,64241,Excellent,Automatic,Petrol,48737
Mazda,Mazda 6,2014,171235,Fair,Automatic,Petrol,18208
Mazda,Mazda 6,2023,31499,Good,CVT,Petrol,60756
Mazda,Mazda 6,2014,182822,Good,CVT,Petrol,32360
Mazda,CX-5,2014,198485,Good,CVT,Petrol,61726
Mazda,Mazda 3,2015,162541,Good,Automatic,Petrol,22649
Mazda,CX-5,2022,59128,Like New,Automatic,Petrol,91633
Mazda,Mazda 3,2025,10248,Good,Automatic,Petrol,73509
Mazda,CX-9,2024,3000,New,CVT,Petrol,80256
Mazda,CX-5,2010,218720,Good,Automatic,Petrol,44713
Mazda,CX-3,2020,73880,Excellent,Automatic,Petrol,89810
Mazda,CX-9,2014,199148,Fair,Automatic,Petrol,39902
Mazda,Mazda 6,2021,54584,Excellent,Automatic,Petrol,83970
Mazda,CX-9,2018,111442,Good,Automatic,Petrol,79639
Mazda,Mazda 3,2011,191208,Poor,Automatic,Petrol,17181
Mazda,Mazda 6,2016,150243,Excellent,CVT,Petrol,46555
Mazda,Mazda 3,2019,91086,Fair,Automatic,Petrol,27081
Mazda,Mazda 6,2012,186998,Poor,Manual,Petrol,11876
Mazda,CX-3,2019,108554,Good,CVT,Petrol,50598
Mazda,CX-5,2019,98121,Good,CVT,Petrol,43405
Mazda,CX-9,2021,49528,Good,Automatic,Petrol,146391
Mazda,Mazda 6,2017,141054,Fair,Automatic,Petrol,58453
