make,model,year,mileage_km,condition,transmission,fuel_type,price_rm
Toyota,Camry,2022,45494,Excellent,CVT,Hybrid,126902
Toyota,Corolla,2014,172518,Fair,CVT,Petrol,15368
Toyota,Hilux,2025,1000,Like New,CVT,Hybrid,60435
Toyota,Hilux,2014,153925,Fair,Manual,Petrol,38935
Toyota,RAV4,2024,18065,Good,CVT,Petrol,86584
Toyota,Camry,2011,205380,Poor,CVT,Petrol,25032
Toyota,Camry,2018,122790,Fair,Automatic,Petrol,26982
Toyota,Hilux,2013,143569,Fair,CVT,Petrol,39585
Toyota,Camry,2018,114644,Poor,Manual,Petrol,32899
Toyota,Corolla,2018,102796,Poor,Automatic,Petrol,31819
Toyota,Camry,2016,130464,Excellent,CVT,Petrol,94393
Toyota,Hilux,2020,73293,Good,CVT,Petrol,60451
Toyota,Corolla,2012,201241,Fair,Automatic,Petrol,29941
Toyota,Camry,2021,47712,Good,CVT,Petrol,101877
Toyota,RAV4,2013,144140,Fair,Automatic,Petrol,20405
Toyota,Camry,2025,20272,Like New,CVT,Hybrid,95287
Toyota,Camry,2016,125732,Good,Automatic,Petrol,91701
Toyota,Hilux,2025,1000,New,Automatic,Petrol,52997
Toyota,Camry,2011,229331,Good,Automatic,Petrol,18217
Toyota,Camry,2020,50189,Excellent,Automatic,Petrol,41064
Toyota,Vios,2013,160769,Poor,Automatic,Petrol,7536
Toyota,Corolla,2021,50984,Good,Automatic,Petrol,20890
Toyota,Hilux,2018,111073,Fair,CVT,Petrol,39783
Toyota,Vios,2021,57313,Good,CVT,Petrol,25330
Toyota,RAV4,2017,95382,Good,Automatic,Petrol,74232
Toyota,Hilux,2025,1000,New,Automatic,Petrol,92155
Toyota,Corolla,2024,21528,New,Automatic,Petrol,111496
Toyota,Hilux,2021,36197,Excellent,Automatic,Hybrid,118314
Toyota,Corolla,2024,13517,New,CVT,Hybrid,76149
Toyota,RAV4,2017,130190,Fair,CVT,Petrol,18306
Toyota,Corolla,2025,11834,New,Automatic,Petrol,64716
Toyota,Corolla,2024,14756,New,CVT,Petrol,106321
Toyota,Hilux,2015,147662,Fair,CVT,Petrol,18557
Toyota,Camry,2018,106358,Fair,Automatic,Petrol,21973
Toyota,RAV4,2014,149176,Poor,CVT,Petrol,11305
Toyota,Hilux,2013,172559,Fair,Manual,Petrol,52298
Toyota,Camry,2025,3010,New,Manual,Petrol,166611
Toyota,Camry,2024,6159,New,CVT,Petrol,63246
Toyota,Hilux,2024,22374,Excellent,CVT,Petrol,85479
Toyota,Vios,2020,71979,Excellent,CVT,Petrol,60380
Toyota,RAV4,2014,144853,Fair,Automatic,Petrol,21422
Toyota,Camry,2021,49842,Excellent,CVT,Petrol,36385
Toyota,Vios,2020,70181,Good,CVT,Petrol,16042
Toyota,Corolla,2018,95938,Fair,Automatic,Petrol,43696
Toyota,Corolla,2019,68161,Good,CVT,Petrol,34684
Toyota,Vios,2021,61512,Good,CVT,Petrol,35944
Toyota,RAV4,2023,9289,Good,CVT,Petrol,39729
Toyota,Hilux,2013,161487,Fair,Automatic,Petrol,44877
Toyota,Hilux,2022,1000,Fair,CVT,Petrol,47171
Toyota,Vios,2010,217218,Poor,Automatic,Petrol,7283
Toyota,Hilux,2024,1000,New,CVT,Petrol,94552
Toyota,RAV4,2025,1000,New,CVT,Petrol,137881
Toyota,Corolla,2021,42510,Good,Manual,Petrol,73481
Toyota,Camry,2017,110752,Fair,CVT,Petrol,78797
Toyota,RAV4,2023,7044,Good,CVT,Petrol,30898
Toyota,RAV4,2017,100305,Good,Automatic,Petrol,54453
Toyota,Corolla,2010,219364,Fair,Manual,Petrol,26159
Toyota,Camry,2011,196837,Fair,Manual,Petrol,26843
Toyota,Camry,2019,92510,Good,CVT,Petrol,103952
Toyota,Camry,2023,40570,Good,Manual,Petrol,36833
Toyota,Vios,2019,79268,Good,CVT,Petrol,19832
Toyota,Vios,2014,150188,Fair,Automatic,Petrol,12127
Toyota,Hilux,2015,163392,Fair,CVT,Petrol,49061
Toyota,Hilux,2013,188920,Poor,Automatic,Petrol,20401
Toyota,Hilux,2022,28729,Good,CVT,Petrol,60751
Toyota,Vios,2016,120088,Good,Automatic,Petrol,29675
Toyota,Camry,2014,163473,Fair,Automatic,Petrol,29121
Toyota,RAV4,2019,65805,Fair,Automatic,Petrol,93727
Toyota,RAV4,2019,63527,Good,CVT,Petrol,64844
Toyota,Vios,2013,158792,Fair,Manual,Petrol,18846
Toyota,Hilux,2024,52528,New,CVT,Petrol,90614
Toyota,RAV4,2017,108503,Good,CVT,Petrol,82837
Toyota,Corolla,2010,212723,Poor,Automatic,Petrol,7185
Toyota,RAV4,2016,117745,Good,CVT,Petrol,49112
Toyota,Vios,2013,164274,Poor,Manual,Petrol,16436
Toyota,Vios,2011,188808,Good,CVT,Petrol,7447
Toyota,Corolla,2018,102830,Poor,Automatic,Petrol,23235
Toyota,RAV4,2021,66531,Excellent,Automatic,Petrol,24841
Toyota,Camry,2012,190582,Good,Automatic,Petrol,24697
Toyota,Corolla,2021,43489,Good,Automatic,Hybrid,62009
Toyota,Vios,2012,165198,Poor,Manual,Petrol,8168
Toyota,Camry,2017,124499,Good,CVT,Petrol,31981
Toyota,Hilux,2012,178569,Good,CVT,Petrol,60216
Toyota,RAV4,2018,98964,Fair,CVT,Petrol,35188
Toyota,RAV4,2013,153000,Fair,CVT,Petrol,34622
Toyota,Camry,2022,43640,Excellent,CVT,Petrol,124333
Toyota,Camry,2016,121440,Good,CVT,Petrol,80819
Toyota,Hilux,2020,93591,Good,Automatic,Petrol,74252
Toyota,Corolla,2016,108370,Good,Automatic,Petrol,41904
Toyota,Hilux,2013,178630,Fair,Manual,Petrol,33538
Toyota,Corolla,2017,110340,Fair,CVT,Petrol,18926
Toyota,Vios,2015,142186,Good,Manual,Petrol,36570
Toyota,RAV4,2021,79603,Good,Automatic,Petrol,47473
Toyota,RAV4,2019,86339,Fair,CVT,Petrol,79594
Toyota,Corolla,2016,113232,Excellent,Automatic,Petrol,30542
Toyota,RAV4,2016,128219,Poor,CVT,Petrol,26529
Toyota,Hilux,2017,125099,Good,Automatic,Petrol,77128
Toyota,Vios,2012,206799,Fair,Automatic,Petrol,24179
Toyota,Hilux,2014,172982,Good,Automatic,Petrol,37621
Toyota,Vios,2010,208556,Fair,Automatic,Petrol,10543
Toyota,Vios,2016,123664,Fair,Automatic,Petrol,16261
Toyota,Hilux,2022,49375,Like New,CVT,Petrol,46195
Toyota,Vios,2022,30598,Fair,CVT,Petrol,35721
Toyota,RAV4,2024,27663,New,CVT,Petrol,142827
Toyota,Corolla,2013,186271,Fair,Automatic,Petrol,36988
Toyota,Corolla,2015,116129,Good,CVT,Petrol,44179
Toyota,Hilux,2017,109300,Good,Automatic,Petrol,84342
Toyota,RAV4,2011,203565,Fair,Automatic,Petrol,24645
Toyota,Camry,2024,27238,Good,CVT,Petrol,64652
Toyota,Vios,2020,86260,Excellent,CVT,Petrol,23171
Toyota,Vios,2021,60435,Excellent,Automatic,Petrol,48877
Toyota,Camry,2011,194079,Fair,Automatic,Petrol,22761
Toyota,Vios,2012,190024,Fair,Automatic,Petrol,23324
Toyota,Corolla,2019,92252,Good,CVT,Petrol,59829
Toyota,Hilux,2012,192309,Fair,Manual,Petrol,39077
Toyota,Corolla,2025,11729,New,CVT,Hybrid,67301
Toyota,Camry,2024,1540,New,Automatic,Petrol,91023
Toyota,RAV4,2015,130284,Poor,Manual,Petrol,10789
Toyota,Corolla,2013,183260,Fair,Automatic,Petrol,9504
Toyota,Hilux,2024,7432,Like New,Automatic,Petrol,112396
Toyota,Camry,2011,194294,Fair,Automatic,Petrol,39331
Toyota,Hilux,2018,95170,Fair,CVT,Petrol,28757
Toyota,Vios,2025,4073,New,Automatic,Petrol,52950
Toyota,Camry,2019,91266,Poor,CVT,Petrol,39777
Toyota,Camry,2022,51508,Excellent,CVT,Petrol,99396
Toyota,Vios,2012,192574,Fair,Automatic,Petrol,21035
Toyota,Corolla,2010,215696,Fair,CVT,Petrol,15026
Toyota,Camry,2015,151097,Fair,Automatic,Petrol,35986
Toyota,Vios,2024,13037,Excellent,CVT,Petrol,52056
Toyota,Vios,2013,156697,Good,CVT,Petrol,18784
Toyota,Vios,2024,15087,Excellent,CVT,Petrol,62654
Toyota,Hilux,2023,33068,Good,Automatic,Petrol,89173
Toyota,Corolla,2015,151361,Poor,Automatic,Petrol,29642
Toyota,Vios,2024,25714,New,Automatic,Petrol,73577
Toyota,RAV4,2019,102486,Good,Automatic,Petrol,87488
Toyota,Corolla,2016,146377,Fair,Automatic,Petrol,46221
Toyota,Hilux,2013,149479,Fair,CVT,Petrol,49968
Toyota,Vios,2021,53137,Good,CVT,Petrol,45995
Toyota,Corolla,2023,23652,Good,CVT,Petrol,67238
Toyota,Hilux,2010,223479,Good,Automatic,Petrol,28247
Toyota,Corolla,2022,48537,Excellent,CVT,Petrol,60662
Toyota,Camry,2018,84312,Good,CVT,Petrol,86128
Toyota,RAV4,2023,9882,Good,CVT,Petrol,58791
Toyota,Camry,2018,106870,Good,Automatic,Petrol,86226
Toyota,Corolla,2015,141627,Excellent,Automatic,Petrol,56367
Toyota,Hilux,2025,7012,Excellent,CVT,Petrol,132949
Toyota,Vios,2011,217127,Fair,Automatic,Petrol,21788
Toyota,Camry,2019,67869,Excellent,Automatic,Petrol,69877
Toyota,Hilux,2020,92403,Fair,CVT,Petrol,45579
Toyota,Camry,2013,189555,Poor,Automatic,Petrol,24692
Toyota,Vios,2016,125995,Good,CVT,Petrol,31508
Toyota,Hilux,2012,184794,Fair,Automatic,Petrol,24293
Toyota,RAV4,2013,171764,Fair,Manual,Petrol,45036
Toyota,Camry,2014,147361,Good,CVT,Petrol,22923
Toyota,Hilux,2021,58897,Excellent,CVT,Petrol,127140
Toyota,Vios,2019,92982,Excellent,Automatic,Petrol,16738
Toyota,RAV4,2012,196566,Fair,Manual,Petrol,41618
Toyota,RAV4,2011,197989,Fair,CVT,Petrol,13560
Toyota,Corolla,2015,161232,Good,Automatic,Petrol,42663
Toyota,Corolla,2016,135369,Fair,Automatic,Petrol,26365
Toyota,RAV4,2022,32990,Excellent,Automatic,Petrol,57932
Toyota,RAV4,2016,129981,Good,Automatic,Petrol,58794
Toyota,Corolla,2016,130270,Good,Manual,Petrol,18747
Toyota,RAV4,2020,93478,Good,Manual,Petrol,105821
Toyota,RAV4,2024,10342,Good,CVT,Petrol,81128
Toyota,RAV4,2014,124659,Fair,CVT,Petrol,34335
Toyota,Camry,2019,61953,Good,CVT,Petrol,126608
Toyota,RAV4,2024,9887,New,CVT,Petrol,116653
Toyota,Camry,2018,82906,Good,Automatic,Petrol,69599
Toyota,RAV4,2025,2249,New,CVT,Petrol,48403
Toyota,Camry,2022,43683,Excellent,Automatic,Petrol,43664
Toyota,RAV4,2025,10317,New,CVT,Hybrid,41906
Toyota,Hilux,2014,129192,Fair,Automatic,Petrol,24932
Toyota,Corolla,2012,173376,Fair,Automatic,Petrol,16721
Toyota,Camry,2024,16610,Like New,CVT,Petrol,89056
Toyota,Vios,2025,1000,New,Manual,Petrol,28699
Toyota,Vios,2020,78291,Good,Automatic,Petrol,16543
Toyota,Hilux,2025,1000,New,Automatic,Petrol,112389
Toyota,Vios,2024,14366,New,Automatic,Petrol,53430
Toyota,Vios,2023,16033,Good,CVT,Petrol,46313
Toyota,Vios,2019,80033,Good,CVT,Petrol,53859
Toyota,RAV4,2024,7378,New,Automatic,Petrol,35402
Toyota,RAV4,2013,168951,Poor,Manual,Petrol,32999
Toyota,RAV4,2012,180307,Poor,CVT,Petrol,31299
Toyota,Vios,2024,6631,Like New,CVT,Petrol,42964
Toyota,RAV4,2017,119847,Good,Manual,Petrol,65402
Toyota,Corolla,2018,82281,Good,Manual,Petrol,19227
Toyota,Hilux,2021,62025,Like New,Automatic,Petrol,111859
Toyota,Camry,2017,122348,Good,Automatic,Petrol,50508
Toyota,RAV4,2023,6218,Good,CVT,Petrol,96421
Toyota,Camry,2010,210979,Poor,CVT,Petrol,17222
Toyota,Camry,2022,37226,Good,Manual,Petrol,56031
Toyota,Corolla,2023,45118,Good,CVT,Hybrid,51870
Toyota,Corolla,2016,135027,Good,Manual,Petrol,33936
Toyota,Vios,2013,142544,Fair,Automatic,Petrol,19020
Toyota,Corolla,2018,82480,Good,Automatic,Petrol,67185
Toyota,Hilux,2015,175932,Good,Automatic,Petrol,19914
Toyota,Corolla,2022,34462,Good,Automatic,Petrol,64325
Toyota,RAV4,2014,146881,Good,Automatic,Petrol,45722
Toyota,RAV4,2022,37969,Good,Automatic,Petrol,87271
Toyota,RAV4,2015,145910,Fair,Automatic,Petrol,72077
Toyota,Vios,2022,47046,Good,CVT,Petrol,41979
Toyota,Corolla,2014,141893,Poor,Automatic,Petrol,9384
Toyota,Vios,2024,26611,New,Automatic,Petrol,52243
Toyota,Camry,2016,111886,Good,CVT,Petrol,100241
Toyota,Camry,2018,88938,Fair,Automatic,Petrol,77753
Toyota,Vios,2011,188883,Poor,Manual,Petrol,11630
Toyota,Hilux,2021,31604,Good,CVT,Petrol,98208
Toyota,Vios,2017,106303,Poor,Automatic,Petrol,10813
Toyota,Camry,2023,48235,Fair,Automatic,Petrol,30880
Toyota,Corolla,2023,47834,Good,CVT,Petrol,29287
Toyota,Corolla,2016,91792,Poor,Automatic,Petrol,19125
Toyota,Vios,2010,200057,Fair,CVT,Petrol,8428
Toyota,Vios,2025,1000,New,CVT,Petrol,30881
Toyota,Corolla,2023,18375,Good,Automatic,Petrol,57592
Toyota,Camry,2022,19714,Good,CVT,Petrol,88154
Toyota,Corolla,2018,112237,Fair,Manual,Petrol,28254
Toyota,Hilux,2017,127047,Good,CVT,Petrol,56682
Toyota,RAV4,2024,1000,Good,CVT,Petrol,93278
Toyota,Corolla,2021,46571,Good,CVT,Petrol,55672
Toyota,Camry,2013,179529,Poor,Manual,Petrol,37093
Toyota,Hilux,2012,169971,Fair,Manual,Petrol,35412
Toyota,Corolla,2013,160534,Good,Automatic,Petrol,49362
Toyota,Hilux,2024,15380,New,CVT,Petrol,141942
Toyota,Corolla,2024,10308,Like New,CVT,Petrol,57566
Toyota,Corolla,2025,24442,New,Automatic,Petrol,67225
Toyota,Vios,2016,128773,Good,Automatic,Petrol,18789
Toyota,Vios,2025,1000,Good,CVT,Petrol,36815
Toyota,Camry,2021,71542,Fair,CVT,Petrol,27935
Toyota,Vios,2016,133926,Fair,Automatic,Petrol,24246
Toyota,Hilux,2023,28988,Like New,Automatic,Petrol,117141
Toyota,RAV4,2025,7223,New,Automatic,Petrol,89109
Toyota,Vios,2021,56311,Fair,Automatic,Petrol,38592
Toyota,Hilux,2024,7970,Like New,Automatic,Petrol,94910
Toyota,Camry,2019,85358,Good,Automatic,Petrol,91448
Toyota,Vios,2023,30864,Good,Automatic,Petrol,42880
Toyota,Camry,2022,40819,Excellent,CVT,Petrol,126392
Toyota,Hilux,2013,166914,Good,Automatic,Petrol,58615
Toyota,Hilux,2012,202461,Good,Manual,Petrol,25926
Toyota,Corolla,2015,146820,Good,Automatic,Petrol,28234
Toyota,Vios,2023,24458,Fair,Automatic,Petrol,31634
Toyota,Hilux,2016,126405,Good,CVT,Petrol,33972
Toyota,Camry,2011,205252,Good,Manual,Petrol,53625
Toyota,Camry,2015,152914,Good,CVT,Petrol,31304
Toyota,Vios,2015,142089,Fair,Manual,Petrol,24832
Toyota,Vios,2025,1000,Like New,CVT,Petrol,66388
Toyota,Vios,2022,38626,Good,Automatic,Petrol,46984
Toyota,Vios,2014,168072,Good,CVT,Petrol,24287
Toyota,RAV4,2023,34969,Like New,CVT,Petrol,125517
Toyota,Hilux,2021,53612,Good,Automatic,Petrol,95328
Toyota,Hilux,2016,116977,Good,Manual,Petrol,52171
Toyota,Vios,2012,192350,Fair,Manual,Petrol,11394
Toyota,Vios,2014,140689,Fair,Automatic,Petrol,12252
Toyota,Vios,2020,97351,Excellent,CVT,Petrol,28080
Toyota,RAV4,2018,73089,Fair,CVT,Petrol,54760
Toyota,Camry,2020,88610,Good,CVT,Petrol,87761
Toyota,Camry,2014,181869,Fair,Automatic,Petrol,42424
Toyota,Hilux,2012,183854,Fair,Manual,Petrol,43913
Toyota,Hilux,2020,77592,Good,CVT,Petrol,101407
Toyota,Corolla,2024,31479,Excellent,CVT,Petrol,69332
Toyota,Corolla,2020,82458,Fair,CVT,Petrol,13747
Toyota,Vios,2014,165167,Poor,CVT,Petrol,15119
Toyota,Camry,2024,1000,New,CVT,Petrol,64642
Toyota,Camry,2011,187685,Fair,CVT,Petrol,40633
Toyota,RAV4,2014,174630,Good,CVT,Petrol,63588
Toyota,Hilux,2019,82041,Good,CVT,Petrol,38629
Toyota,Corolla,2023,25751,Like New,Automatic,Petrol,82293
Toyota,RAV4,2015,127257,Good,Automatic,Petrol,35890
Toyota,Hilux,2025,1000,New,CVT,Petrol,86541
Toyota,Corolla,2019,72638,Fair,CVT,Petrol,17821
Toyota,Corolla,2017,153957,Poor,CVT,Petrol,14171
Toyota,Corolla,2015,154024,Fair,Automatic,Petrol,33926
Toyota,RAV4,2013,152384,Good,Automatic,Petrol,54398
Toyota,Vios,2024,8404,New,CVT,Petrol,71790
Toyota,Corolla,2024,31259,New,CVT,Petrol,58969
Toyota,Corolla,2023,28994,Good,CVT,Petrol,17421
Toyota,RAV4,2017,100042,Poor,CVT,Petrol,49509
Toyota,Vios,2018,87823,Good,CVT,Petrol,41815
Toyota,Vios,2016,125889,Poor,CVT,Petrol,7790
Toyota,Hilux,2012,169304,Fair,Automatic,Petrol,37907
Toyota,RAV4,2022,31138,Excellent,Manual,Petrol,104082
Toyota,RAV4,2013,157762,Fair,Automatic,Petrol,50007
Toyota,Camry,2017,116837,Fair,Automatic,Petrol,78279
Toyota,Vios,2024,12933,Like New,CVT,Petrol,70107
Toyota,Corolla,2021,47541,Good,Automatic,Petrol,54682
Toyota,Hilux,2022,41018,Excellent,Automatic,Petrol,105187
Toyota,Corolla,2024,8664,Excellent,CVT,Petrol,103070
Toyota,RAV4,2011,193988,Fair,Automatic,Petrol,39294
Toyota,Camry,2016,135229,Good,Automatic,Petrol,40541
Toyota,Corolla,2018,89978,Good,Automatic,Petrol,27905
Toyota,RAV4,2016,151518,Excellent,CVT,Petrol,22717
Toyota,RAV4,2017,109356,Good,CVT,Petrol,55116
Toyota,RAV4,2024,41925,New,Automatic,Petrol,65427
Toyota,RAV4,2021,64865,Good,Automatic,Petrol,46977
Toyota,RAV4,2021,60342,Excellent,CVT,Petrol,58920
Toyota,Camry,2018,122800,Excellent,Manual,Petrol,30106
Toyota,RAV4,2015,157129,Good,CVT,Petrol,56919
Toyota,Camry,2019,83209,Good,CVT,Petrol,72534
Toyota,RAV4,2022,67253,Good,Automatic,Petrol,61873
Toyota,Corolla,2017,98391,Fair,Automatic,Petrol,29899
Toyota,Corolla,2023,24869,Good,Automatic,Petrol,25566
Toyota,Camry,2013,176570,Fair,Manual,Petrol,28050
Toyota,RAV4,2024,7843,Like New,Automatic,Petrol,40400
Toyota,Camry,2021,55514,Excellent,Automatic,Petrol,85010
Toyota,Corolla,2024,2505,Good,CVT,Petrol,69110
Toyota,Corolla,2022,62737,Fair,CVT,Petrol,15186
Toyota,Corolla,2018,114951,Good,Manual,Petrol,60052
Toyota,Vios,2024,6637,New,CVT,Petrol,28522
Toyota,Hilux,2010,209974,Fair,CVT,Petrol,17893
Toyota,RAV4,2016,118511,Fair,CVT,Petrol,30299
Toyota,Camry,2016,136338,Good,Automatic,Petrol,34978
Toyota,RAV4,2010,218583,Fair,CVT,Petrol,10925
Toyota,Camry,2021,83074,Good,CVT,Petrol,98882
Toyota,Vios,2021,62069,Good,Automatic,Petrol,60449
Toyota,Corolla,2017,97720,Good,CVT,Petrol,30418
Toyota,Camry,2012,170801,Poor,Automatic,Petrol,33199
Toyota,Camry,2020,59647,Like New,CVT,Hybrid,110840
Toyota,Vios,2013,179758,Fair,Automatic,Petrol,12088
Toyota,RAV4,2018,83169,Good,Automatic,Petrol,20382
Toyota,Hilux,2017,118465,Good,CVT,Petrol,78667
Toyota,RAV4,2022,48552,Excellent,CVT,Petrol,94914
Toyota,Corolla,2016,147790,Good,CVT,Petrol,42210
Toyota,RAV4,2023,20206,Like New,Automatic,Petrol,160197
Toyota,RAV4,2016,117831,Excellent,CVT,Petrol,71955
Toyota,RAV4,2021,69041,Good,CVT,Petrol,92025
Toyota,Vios,2024,1000,New,Automatic,Petrol,24511
Toyota,Corolla,2023,43221,Like New,CVT,Petrol,102427
Toyota,RAV4,2013,170829,Fair,CVT,Petrol,34260
Toyota,Camry,2021,57133,Excellent,Automatic,Petrol,122825
Toyota,Vios,2021,56866,Excellent,Automatic,Petrol,35110
Toyota,Vios,2025,12864,Excellent,CVT,Petrol,58875
Toyota,Corolla,2017,110312,Good,Manual,Petrol,55801
Toyota,Camry,2017,130683,Good,Manual,Petrol,91747
Toyota,Corolla,2020,65578,Good,Automatic,Petrol,76342
Toyota,Hilux,2025,22492,Like New,Automatic,Hybrid,107454
Toyota,Corolla,2020,55909,Good,Automatic,Petrol,81874
Toyota,Camry,2019,71244,Fair,Automatic,Petrol,24769
Toyota,Camry,2024,8689,Excellent,CVT,Petrol,73855
Toyota,Hilux,2013,164673,Poor,Automatic,Petrol,35825
Toyota,Camry,2016,128579,Good,CVT,Petrol,34983
Toyota,Camry,2021,49055,Like New,Automatic,Petrol,43535
Toyota,Hilux,2024,4393,New,Automatic,Petrol,79322
Toyota,Hilux,2013,180611,Fair,Automatic,Petrol,22990
Toyota,Vios,2012,183331,Fair,Manual,Petrol,20335
Toyota,RAV4,2023,45052,Good,Automatic,Petrol,55305
Toyota,Corolla,2020,74947,Excellent,Automatic,Petrol,30805
Toyota,RAV4,2018,82374,Fair,Automatic,Petrol,35112
Toyota,Corolla,2015,140706,Excellent,Manual,Petrol,45858
Toyota,Vios,2021,37868,Excellent,CVT,Petrol,18669
Toyota,RAV4,2025,11357,Excellent,Automatic,Petrol,126794
Toyota,Corolla,2023,34526,Excellent,CVT,Petrol,40280
Toyota,RAV4,2025,8593,New,CVT,Petrol,127544
Toyota,Camry,2014,157655,Good,Automatic,Petrol,70049
Toyota,Hilux,2011,192689,Good,Manual,Petrol,38265
Toyota,Hilux,2025,1000,New,Automatic,Petrol,45029
Toyota,Hilux,2019,74404,Fair,Manual,Petrol,43375
Toyota,Vios,2022,40001,Excellent,CVT,Petrol,54592
Toyota,Vios,2017,104788,Good,CVT,Petrol,20837
Toyota,Vios,2019,88377,Good,CVT,Petrol,22606
Toyota,RAV4,2017,104020,Good,Automatic,Petrol,33987
Toyota,Camry,2011,186740,Good,CVT,Petrol,38404
Toyota,RAV4,2022,49090,Good,Automatic,Petrol,103759
Toyota,Vios,2016,140961,Good,CVT,Petrol,26074
Toyota,Corolla,2022,23142,Excellent,Automatic,Petrol,86163
Toyota,Camry,2019,92357,Good,Automatic,Petrol,86593
Toyota,Hilux,2015,145212,Good,CVT,Petrol,39516
Toyota,Hilux,2019,81180,Good,CVT,Petrol,42961
Toyota,Camry,2024,3546,Like New,CVT,Hybrid,153099
Toyota,Hilux,2014,137005,Fair,CVT,Petrol,54607
Toyota,Corolla,2020,89534,Good,CVT,Petrol,40760
Toyota,Corolla,2025,14434,Like New,CVT,Petrol,27514
Toyota,RAV4,2025,1000,New,CVT,Petrol,54804
Toyota,Vios,2020,74758,Good,CVT,Petrol,17664
Toyota,Vios,2020,56185,Good,Automatic,Petrol,61863
Toyota,RAV4,2013,150246,Fair,Automatic,Petrol,29484
Toyota,Hilux,2019,88307,Good,CVT,Petrol,87515
Toyota,Vios,2017,122443,Fair,Automatic,Petrol,39787
Toyota,Hilux,2021,53914,Excellent,CVT,Petrol,45255
Toyota,Vios,2021,72269,Good,CVT,Petrol,56632
Toyota,RAV4,2025,1000,New,Automatic,Petrol,104772
Toyota,Corolla,2021,64909,Fair,Automatic,Petrol,13517
Toyota,Camry,2021,60252,Excellent,Automatic,Petrol,60459
Toyota,Vios,2012,173509,Fair,Manual,Petrol,18121
Toyota,Corolla,2015,162596,Excellent,CVT,Petrol,18762
Toyota,RAV4,2010,223619,Poor,CVT,Petrol,8429
Toyota,Vios,2017,126269,Good,Automatic,Petrol,11123
Toyota,Vios,2013,170183,Good,Automatic,Petrol,31071
Toyota,Hilux,2020,75997,Excellent,Automatic,Petrol,109682
Toyota,RAV4,2023,38502,Good,Automatic,Petrol,127001
Toyota,Camry,2017,130626,Excellent,Manual,Petrol,61212
Toyota,Corolla,2025,1000,Good,Automatic,Petrol,55882
Toyota,Camry,2025,11659,New,CVT,Hybrid,128048
Toyota,Vios,2011,199326,Good,Automatic,Petrol,32000
Toyota,Corolla,2012,185013,Fair,Automatic,Petrol,14697
Toyota,Vios,2013,165515,Fair,Manual,Petrol,14501
Toyota,Corolla,2024,7315,Like New,Automatic,Petrol,24890
Toyota,Hilux,2025,1000,New,Automatic,Hybrid,70551
Toyota,Camry,2025,4896,Good,Automatic,Petrol,102122
Toyota,Vios,2015,148142,Good,CVT,Petrol,43653
Toyota,Camry,2025,22862,Like New,Automatic,Petrol,168303
Toyota,Hilux,2017,97441,Fair,Automatic,Petrol,19448
Toyota,RAV4,2025,1000,Good,CVT,Petrol,75589
Toyota,RAV4,2019,87070,Fair,Automatic,Petrol,35631
Toyota,Camry,2010,196070,Good,Automatic,Petrol,60648
Toyota,Camry,2019,92252,Fair,Automatic,Petrol,50489
Toyota,Hilux,2014,129188,Poor,Automatic,Petrol,30360
Toyota,Hilux,2023,22281,Good,Automatic,Petrol,34900
Toyota,RAV4,2018,109095,Fair,Automatic,Petrol,61876
Toyota,Vios,2019,80936,Good,CVT,Petrol,32578
Toyota,RAV4,2012,181895,Good,Manual,Petrol,46438
Toyota,RAV4,2017,108643,Excellent,Manual,Petrol,43359
Toyota,Vios,2017,115946,Good,CVT,Petrol,24950
Toyota,Corolla,2016,132675,Good,Automatic,Petrol,30759
Toyota,Camry,2018,95598,Poor,Automatic,Petrol,20837
Toyota,Hilux,2022,29505,Good,Automatic,Petrol,65968
Toyota,Vios,2016,101542,Good,CVT,Petrol,45113
Toyota,Camry,2013,179724,Fair,Manual,Petrol,32409
Toyota,RAV4,2017,116413,Good,Automatic,Petrol,69436
Toyota,RAV4,2019,88778,Fair,CVT,Petrol,73547
Toyota,Vios,2020,86533,Good,CVT,Petrol,58494
Toyota,Camry,2023,9361,Excellent,CVT,Petrol,131190
Toyota,RAV4,2016,136891,Fair,Automatic,Petrol,63945
Toyota,Hilux,2010,219026,Fair,Manual,Petrol,15623
Toyota,Vios,2017,101704,Excellent,Manual,Petrol,37453
Toyota,Camry,2019,96757,Fair,Automatic,Petrol,83949
Toyota,Corolla,2024,14853,Excellent,Manual,Petrol,94616
Toyota,Corolla,2011,185585,Fair,Automatic,Petrol,26384
Toyota,Camry,2023,32545,Good,Automatic,Petrol,57754
Toyota,RAV4,2016,108851,Good,Manual,Petrol,40705
Toyota,RAV4,2017,100900,Excellent,Manual,Petrol,61191
Toyota,RAV4,2021,47915,Excellent,CVT,Petrol,42648
Toyota,Vios,2010,194281,Poor,Automatic,Petrol,13358
Toyota,Corolla,2014,175866,Fair,Automatic,Petrol,19705
Toyota,RAV4,2020,68262,Excellent,Automatic,Petrol,70437
Toyota,Vios,2020,72982,Good,CVT,Petrol,19745
Toyota,Vios,2021,62225,Fair,Automatic,Petrol,18096
Toyota,Vios,2013,168086,Poor,Manual,Petrol,9414
Toyota,Camry,2019,85583,Poor,CVT,Petrol,35822
Toyota,Camry,2015,136772,Good,CVT,Petrol,73249
Toyota,Vios,2015,146720,Fair,Automatic,Petrol,36360
Toyota,Corolla,2010,189622,Good,CVT,Petrol,15271
