make,model,year,mileage_km,condition,transmission,fuel_type,price_rm
Lexus,IS250,2023,55983,Good,CVT,Petrol,120648
Lexus,UX200,2021,44909,Like New,Automatic,Petrol,135175
Lexus,NX300,2011,231915,Poor,Automatic,Petrol,29483
Lexus,IS250,2021,57049,Like New,CVT,Hybrid,74716
Lexus,UX200,2017,143606,Good,CVT,Petrol,106238
Lexus,IS250,2015,149888,Good,CVT,Petrol,72416
Lexus,ES250,2021,67980,Excellent,CVT,Petrol,182037
Lexus,RX350,2022,40264,Good,Automatic,Petrol,86449
Lexus,IS250,2010,225606,Fair,CVT,Petrol,36268
Lexus,RX350,2025,13497,Excellent,CVT,Hybrid,301901
Lexus,UX200,2016,142231,Good,Automatic,Petrol,98361
Lexus,NX300,2011,203537,Good,Automatic,Petrol,82621
Lexus,UX200,2013,162325,Fair,Automatic,Petrol,81611
Lexus,NX300,2013,187050,Fair,Automatic,Petrol,49277
Lexus,UX200,2021,76837,Fair,CVT,Petrol,75285
Lexus,NX300,2017,128587,Fair,Automatic,Petrol,83454
Lexus,NX300,2023,5672,Good,CVT,Hybrid,217024
Lexus,RX350,2012,197473,Good,CVT,Petrol,117992
Lexus,RX350,2021,60354,Like New,Automatic,Petrol,180756
Lexus,IS250,2021,39892,Excellent,Automatic,Petrol,60387
Lexus,ES250,2024,30576,Like New,CVT,Petrol,61010
Lexus,ES250,2024,8797,Like New,CVT,Hybrid,200473
Lexus,RX350,2016,142226,Fair,CVT,Petrol,65498
Lexus,IS250,2018,110196,Poor,CVT,Petrol,31192
Lexus,UX200,2018,104185,Poor,CVT,Hybrid,66924
Lexus,NX300,2012,202238,Fair,Automatic,Petrol,47724
Lexus,ES250,2022,27014,Good,CVT,Petrol,83241
Lexus,UX200,2022,27241,Excellent,Automatic,Hybrid,169569
Lexus,NX300,2020,78713,Excellent,Automatic,Petrol,158302
Lexus,IS250,2024,3000,Like New,CVT,Hybrid,130370
Lexus,ES250,2022,62353,Fair,CVT,Hybrid,95020
Lexus,UX200,2021,37789,Good,CVT,Hybrid,134519
Lexus,IS250,2013,160221,Fair,Automatic,Petrol,44354
Lexus,ES250,2025,3000,Like New,Automatic,Petrol,106742
Lexus,IS250,2021,54865,Good,CVT,Hybrid,94738
Lexus,NX300,2022,37994,Excellent,Automatic,Petrol,173474
Lexus,NX300,2018,118474,Good,CVT,Hybrid,144799
Lexus,NX300,2019,87296,Fair,CVT,Petrol,53572
Lexus,IS250,2021,64606,Good,Automatic,Hybrid,105402
Lexus,RX350,2023,36744,Fair,Automatic,Hybrid,80830
Lexus,IS250,2016,144779,Good,Automatic,Petrol,65844
Lexus,RX350,2011,202290,Poor,Automatic,Petrol,41762
Lexus,UX200,2011,199756,Fair,CVT,Petrol,76043
Lexus,IS250,2025,10965,New,CVT,Petrol,144805
Lexus,ES250,2024,3000,Like New,Automatic,Hybrid,194073
Lexus,UX200,2021,72785,Good,CVT,Petrol,114053
Lexus,NX300,2011,213890,Fair,Automatic,Petrol,50088
Lexus,UX200,2014,160862,Fair,CVT,Petrol,85471
Lexus,RX350,2011,228660,Good,Automatic,Petrol,102927
Lexus,NX300,2020,100094,Excellent,CVT,Hybrid,173647
Lexus,RX350,2011,224599,Good,CVT,Petrol,99323
Lexus,NX300,2011,192295,Fair,CVT,Petrol,68114
Lexus,ES250,2015,136560,Fair,CVT,Petrol,27582
Lexus,IS250,2018,88186,Good,CVT,Petrol,83217
Lexus,UX200,2012,202840,Fair,Automatic,Petrol,70196
Lexus,NX300,2022,45920,Excellent,Automatic,Petrol,189304
